Iteration,SelectTime,Parallelism,BatchSize,ExecutionPlan
      462,        9,     forced,    24400,"Parallel HashAggregate Seq Scan"
      463,        8,     forced,    24400,"Parallel HashAggregate Seq Scan"
      464,        9,     forced,    24400,"Parallel HashAggregate Seq Scan"
      465,        9,     forced,    24400,"Parallel HashAggregate Seq Scan"
      466,        8,     forced,    24400,"Parallel HashAggregate Seq Scan"
      467,        9,     forced,    24400,"Parallel HashAggregate Seq Scan"
      468,        7,     forced,    24400,"Parallel HashAggregate Seq Scan"
      469,        9,     forced,    24400,"Parallel HashAggregate Seq Scan"
      470,        8,     forced,    24400,"Parallel HashAggregate Seq Scan"
      471,        8,     forced,    24400,"Parallel HashAggregate Seq Scan"
      472,        9,     forced,    24400,"Parallel HashAggregate Seq Scan"
      473,        9,     forced,    24400,"Parallel HashAggregate Seq Scan"
      474,       11,     forced,    24400,"Parallel HashAggregate Seq Scan"
      475,        7,     forced,    24400,"Parallel HashAggregate Seq Scan"
      476,        9,     forced,    24400,"Parallel HashAggregate Seq Scan"
      477,       10,     forced,    24400,"Parallel HashAggregate Seq Scan"
      478,       10,     forced,    24400,"Parallel HashAggregate Seq Scan"
      479,        8,     forced,    24400,"Parallel HashAggregate Seq Scan"
      480,        9,     forced,    24400,"Parallel HashAggregate Seq Scan"
      481,       11,     forced,    24400,"Parallel HashAggregate Seq Scan"
      482,       11,     forced,    24400,"Parallel HashAggregate Seq Scan"
      483,        9,     forced,    24400,"Parallel HashAggregate Seq Scan"
      484,       10,     forced,    24400,"Parallel HashAggregate Seq Scan"
      485,        8,     forced,    24400,"Parallel HashAggregate Seq Scan"
      486,        8,     forced,    24400,"Parallel HashAggregate Seq Scan"
      487,       12,     forced,    24400,"Parallel HashAggregate Seq Scan"
      488,       11,     forced,    24400,"Parallel HashAggregate Seq Scan"
      489,       10,     forced,    24400,"Parallel HashAggregate Seq Scan"
      490,       11,     forced,    24400,"Parallel HashAggregate Seq Scan"
      491,       10,     forced,    24400,"Parallel HashAggregate Seq Scan"
      492,       11,     forced,    24400,"Parallel HashAggregate Seq Scan"
      493,       11,     forced,    24400,"Parallel HashAggregate Seq Scan"
      494,        8,     forced,    24400,"Parallel HashAggregate Seq Scan"
      495,       11,     forced,    24400,"Parallel HashAggregate Seq Scan"
      496,       11,     forced,    24400,"Parallel HashAggregate Seq Scan"
      497,       13,     forced,    24400,"Parallel HashAggregate Seq Scan"
      498,       14,     forced,    24400,"Parallel HashAggregate Seq Scan"
      499,       12,     forced,    24400,"Parallel HashAggregate Seq Scan"
      500,       11,     forced,    24400,"Parallel HashAggregate Seq Scan"
      501,       10,    default,    28000,"HashAggregate Seq Scan"
      502,        7,    default,    28000,"HashAggregate Seq Scan"
      503,        8,    default,    28000,"HashAggregate Seq Scan"
      504,        7,    default,    28000,"HashAggregate Seq Scan"
      505,        8,    default,    28000,"HashAggregate Seq Scan"
      506,        8,    default,    28000,"HashAggregate Seq Scan"
      507,        7,    default,    28000,"HashAggregate Seq Scan"
      508,        7,    default,    28000,"HashAggregate Seq Scan"
      509,        7,    default,    28000,"HashAggregate Seq Scan"
      510,        7,    default,    28000,"HashAggregate Seq Scan"
      511,        7,    default,    28000,"HashAggregate Seq Scan"
      512,        7,    default,    28000,"HashAggregate Seq Scan"
      513,        8,    default,    28000,"HashAggregate Seq Scan"
      514,        8,    default,    28000,"HashAggregate Seq Scan"
      515,        7,    default,    28000,"HashAggregate Seq Scan"
      516,        8,    default,    28000,"HashAggregate Seq Scan"
      517,        7,    default,    28000,"HashAggregate Seq Scan"
      518,        8,    default,    28000,"HashAggregate Seq Scan"
      519,        8,    default,    28000,"HashAggregate Seq Scan"
      520,        8,    default,    28000,"HashAggregate Seq Scan"
      521,        7,    default,    28000,"HashAggregate Seq Scan"
      522,        8,    default,    28000,"HashAggregate Seq Scan"
      523,        7,    default,    28000,"HashAggregate Seq Scan"
      524,        8,    default,    28000,"HashAggregate Seq Scan"
      525,        7,    default,    28000,"HashAggregate Seq Scan"
      526,        8,    default,    28000,"HashAggregate Seq Scan"
      527,        8,    default,    28000,"HashAggregate Seq Scan"
      528,        7,    default,    28000,"HashAggregate Seq Scan"
      529,       10,    default,    28000,"HashAggregate Seq Scan"
      530,        8,    default,    28000,"HashAggregate Seq Scan"
      531,        8,    default,    28000,"HashAggregate Seq Scan"
      532,        7,    default,    28000,"HashAggregate Seq Scan"
      533,        7,    default,    28000,"HashAggregate Seq Scan"
      534,        7,    default,    28000,"HashAggregate Seq Scan"
      535,        8,    default,    28000,"HashAggregate Seq Scan"
      536,        8,    default,    28000,"HashAggregate Seq Scan"
      537,        7,    default,    28000,"HashAggregate Seq Scan"
      538,        8,    default,    28000,"HashAggregate Seq Scan"
      539,        7,    default,    28000,"HashAggregate Seq Scan"
      540,        8,    default,    28000,"HashAggregate Seq Scan"
      541,        7,    default,    28000,"HashAggregate Seq Scan"
      542,        8,    default,    28000,"HashAggregate Seq Scan"
      543,        8,    default,    28000,"HashAggregate Seq Scan"
      544,        7,    default,    28000,"HashAggregate Seq Scan"
      545,        8,    default,    28000,"HashAggregate Seq Scan"
      546,        8,    default,    28000,"HashAggregate Seq Scan"
      547,        7,    default,    28000,"HashAggregate Seq Scan"
      548,        8,    default,    28000,"HashAggregate Seq Scan"
      549,        7,    default,    28000,"HashAggregate Seq Scan"
      550,        7,    default,    28000,"HashAggregate Seq Scan"
      551,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      552,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      553,       10,     forced,    28000,"Parallel HashAggregate Seq Scan"
      554,        8,     forced,    28000,"Parallel HashAggregate Seq Scan"
      555,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      556,        8,     forced,    28000,"Parallel HashAggregate Seq Scan"
      557,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      558,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      559,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      560,        8,     forced,    28000,"Parallel HashAggregate Seq Scan"
      561,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      562,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      563,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      564,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      565,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      566,       11,     forced,    28000,"Parallel HashAggregate Seq Scan"
      567,       11,     forced,    28000,"Parallel HashAggregate Seq Scan"
      568,       11,     forced,    28000,"Parallel HashAggregate Seq Scan"
      569,       11,     forced,    28000,"Parallel HashAggregate Seq Scan"
      570,       11,     forced,    28000,"Parallel HashAggregate Seq Scan"
      571,       10,     forced,    28000,"Parallel HashAggregate Seq Scan"
      572,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      573,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      574,        8,     forced,    28000,"Parallel HashAggregate Seq Scan"
      575,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      576,        8,     forced,    28000,"Parallel HashAggregate Seq Scan"
      577,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      578,       10,     forced,    28000,"Parallel HashAggregate Seq Scan"
      579,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      580,        8,     forced,    28000,"Parallel HashAggregate Seq Scan"
      581,       10,     forced,    28000,"Parallel HashAggregate Seq Scan"
      582,       11,     forced,    28000,"Parallel HashAggregate Seq Scan"
      583,       10,     forced,    28000,"Parallel HashAggregate Seq Scan"
      584,       11,     forced,    28000,"Parallel HashAggregate Seq Scan"
      585,       10,     forced,    28000,"Parallel HashAggregate Seq Scan"
      586,       10,     forced,    28000,"Parallel HashAggregate Seq Scan"
      587,        8,     forced,    28000,"Parallel HashAggregate Seq Scan"
      588,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      589,        8,     forced,    28000,"Parallel HashAggregate Seq Scan"
      590,        9,     forced,    28000,"Parallel HashAggregate Seq Scan"
      591,       10,     forced,    28000,"Parallel HashAggregate Seq Scan"
      592,       10,     forced,    28000,"Parallel HashAggregate Seq Scan"
      593,       11,     forced,    28000,"Parallel HashAggregate Seq Scan"
      594,       10,     forced,    28000,"Parallel HashAggregate Seq Scan"
      595,       15,     forced,    28000,"Parallel HashAggregate Seq Scan"
      596,       13,     forced,    28000,"Parallel HashAggregate Seq Scan"
      597,       11,     forced,    28000,"Parallel HashAggregate Seq Scan"
      598,        8,     forced,    28000,"Parallel HashAggregate Seq Scan"
      599,       11,     forced,    28000,"Parallel HashAggregate Seq Scan"
      600,       11,     forced,    28000,"Parallel HashAggregate Seq Scan"
      601,        8,    default,    31600,"HashAggregate Seq Scan"
      602,        8,    default,    31600,"HashAggregate Seq Scan"
      603,        9,    default,    31600,"HashAggregate Seq Scan"
      604,        9,    default,    31600,"HashAggregate Seq Scan"
      605,        8,    default,    31600,"HashAggregate Seq Scan"
      606,        9,    default,    31600,"HashAggregate Seq Scan"
      607,        8,    default,    31600,"HashAggregate Seq Scan"
      608,        8,    default,    31600,"HashAggregate Seq Scan"
      609,        9,    default,    31600,"HashAggregate Seq Scan"
      610,        8,    default,    31600,"HashAggregate Seq Scan"
      611,        8,    default,    31600,"HashAggregate Seq Scan"
      612,       10,    default,    31600,"HashAggregate Seq Scan"
      613,        9,    default,    31600,"HashAggregate Seq Scan"
      614,        9,    default,    31600,"HashAggregate Seq Scan"
      615,        9,    default,    31600,"HashAggregate Seq Scan"
      616,        8,    default,    31600,"HashAggregate Seq Scan"
      617,        8,    default,    31600,"HashAggregate Seq Scan"
      618,        8,    default,    31600,"HashAggregate Seq Scan"
      619,        8,    default,    31600,"HashAggregate Seq Scan"
      620,       10,    default,    31600,"HashAggregate Seq Scan"
      621,        9,    default,    31600,"HashAggregate Seq Scan"
      622,       11,    default,    31600,"HashAggregate Seq Scan"
      623,        9,    default,    31600,"HashAggregate Seq Scan"
      624,        8,    default,    31600,"HashAggregate Seq Scan"
      625,        8,    default,    31600,"HashAggregate Seq Scan"
      626,       10,    default,    31600,"HashAggregate Seq Scan"
      627,        8,    default,    31600,"HashAggregate Seq Scan"
      628,        8,    default,    31600,"HashAggregate Seq Scan"
      629,       10,    default,    31600,"HashAggregate Seq Scan"
      630,        9,    default,    31600,"HashAggregate Seq Scan"
      631,       15,    default,    31600,"HashAggregate Seq Scan"
