Iteration,SelectTime,Index,BatchSize,ExecutionPlan
      566,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      567,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      568,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      569,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      570,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      571,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      572,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      573,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      574,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      575,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      576,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      577,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      578,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      579,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      580,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      581,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      582,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      583,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      584,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      585,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      586,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      587,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      588,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      589,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      590,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      591,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      592,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      593,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      594,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      595,       11,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      596,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
      597,        6,resource_billing-date_cost,    20800,"HashAggregate Seq Scan"
