Iteration,SelectTime,BatchSize,Index,ResourcesCount,ExecutionPlan
      344,       102,  1000000,   no_index,            82,"Parallel HashAggregate Seq Scan"
      345,        91,  1000000,   no_index,            82,"Parallel HashAggregate Seq Scan"
      346,        93,  1000000,   no_index,            82,"Parallel HashAggregate Seq Scan"
      347,        85,  1000000,   no_index,            82,"Parallel HashAggregate Seq Scan"
      348,       103,  1000000,   no_index,            82,"Parallel HashAggregate Seq Scan"
      349,        94,  1000000,   no_index,            82,"Parallel HashAggregate Seq Scan"
      350,       105,  1000000,   no_index,            82,"Parallel HashAggregate Seq Scan"
      351,       105,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      352,        95,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      353,       105,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      354,       104,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      355,        95,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      356,        98,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      357,        93,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      358,       101,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      359,        91,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      360,       103,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      361,        91,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      362,        93,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      363,        91,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      364,        91,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      365,        93,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      366,        92,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      367,       101,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      368,       103,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      369,       104,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      370,       105,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      371,        92,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      372,        93,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      373,        92,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      374,        91,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      375,        95,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      376,        92,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      377,        91,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      378,        93,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      379,        93,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      380,       103,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      381,       102,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      382,        94,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      383,        93,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      384,        92,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      385,       102,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      386,       103,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      387,        92,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      388,        96,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      389,       100,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      390,        93,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      391,        92,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      392,       101,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      393,        97,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      394,        94,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      395,        90,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      396,        91,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      397,        91,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      398,        85,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      399,        85,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      400,        86,  1000000,resource_billing-date,            82,"Parallel HashAggregate Seq Scan"
      401,        90,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      402,        83,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      403,       102,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      404,        92,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      405,       102,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      406,       102,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      407,        95,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      408,        94,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      409,        92,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      410,        93,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      411,        87,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      412,       100,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      413,       100,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      414,        95,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      415,        94,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      416,        97,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      417,       103,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      418,        88,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      419,        99,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      420,        85,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      421,        91,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      422,        92,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      423,        88,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      424,        91,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      425,        86,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      426,        91,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      427,        92,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      428,       105,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      429,       100,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      430,        91,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      431,        85,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      432,        91,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      433,        85,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      434,        91,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      435,        92,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      436,       103,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      437,        94,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      438,        97,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      439,        91,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      440,        93,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      441,       102,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      442,        90,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      443,       101,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      444,        82,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      445,        94,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      446,       103,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      447,        92,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
      448,       104,  1000000,resource_billing-date_cost,            82,"Parallel HashAggregate Seq Scan"
