Iteration,SelectTime,HashAgg,BatchSize,ExecutionPlan
     1288,        24,        off,    53200,"GroupAggregate Index Only Scan"
     1289,        23,        off,    53200,"GroupAggregate Index Only Scan"
     1290,        24,        off,    53200,"GroupAggregate Index Only Scan"
     1291,        23,        off,    53200,"GroupAggregate Index Only Scan"
     1292,        22,        off,    53200,"GroupAggregate Index Only Scan"
     1293,        23,        off,    53200,"GroupAggregate Index Only Scan"
     1294,        24,        off,    53200,"GroupAggregate Index Only Scan"
     1295,        23,        off,    53200,"GroupAggregate Index Only Scan"
     1296,        23,        off,    53200,"GroupAggregate Index Only Scan"
     1297,        41,        off,    53200,"GroupAggregate Index Only Scan"
     1298,        23,        off,    53200,"GroupAggregate Index Only Scan"
     1299,        24,        off,    53200,"GroupAggregate Index Only Scan"
     1300,        23,        off,    53200,"GroupAggregate Index Only Scan"
     1301,        14,         on,    56800,"HashAggregate Seq Scan"
     1302,        14,         on,    56800,"HashAggregate Seq Scan"
     1303,        14,         on,    56800,"HashAggregate Seq Scan"
     1304,        14,         on,    56800,"HashAggregate Seq Scan"
     1305,        14,         on,    56800,"HashAggregate Seq Scan"
     1306,        14,         on,    56800,"HashAggregate Seq Scan"
     1307,        14,         on,    56800,"HashAggregate Seq Scan"
     1308,        18,         on,    56800,"HashAggregate Seq Scan"
     1309,        13,         on,    56800,"HashAggregate Seq Scan"
     1310,        14,         on,    56800,"HashAggregate Seq Scan"
     1311,        14,         on,    56800,"HashAggregate Seq Scan"
     1312,        13,         on,    56800,"HashAggregate Seq Scan"
     1313,        14,         on,    56800,"HashAggregate Seq Scan"
     1314,        13,         on,    56800,"HashAggregate Seq Scan"
     1315,        14,         on,    56800,"HashAggregate Seq Scan"
